VehicleID,Type,Battery_Level_Pct,Days_Since_Maintenance,Trip_Count,Total_Revenue,Avg_Fare,Avg_Duration,Peak_Trip_Count,Weekend_Trip_Count,Rain_Trip_Count,Heavy_Rain_Trip_Count,Unique_Start_Stations,Unique_End_Stations,Vehicle_Needs_Action
V1173,E-Bike,29,64,3.0,144000.0,48000.0,32.0,2.0,2.0,1.0,0.0,2.0,3.0,1
V1174,E-Bike,85,77,2.0,99000.0,49500.0,33.0,1.0,0.0,0.0,0.0,2.0,2.0,1
V1175,E-Bike,60,57,2.0,102000.0,51000.0,34.0,2.0,0.0,1.0,0.0,2.0,2.0,1
V1176,E-Bike,55,90,4.0,139500.0,34875.0,23.25,1.0,2.0,0.0,0.0,3.0,3.0,1
V1177,E-Bike,37,30,1.0,45000.0,45000.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0
V1178,E-Bike,82,86,5.0,136500.0,27300.0,18.2,2.0,2.0,1.0,0.0,3.0,3.0,1
V1179,E-Bike,85,32,1.0,39000.0,39000.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1180,E-Bike,56,30,3.0,144000.0,48000.0,32.0,0.0,0.0,0.0,0.0,3.0,1.0,0
V1181,E-Bike,57,68,5.0,153000.0,30600.0,20.4,0.0,1.0,1.0,0.0,4.0,4.0,1
V1182,E-Bike,74,38,4.0,156000.0,39000.0,26.0,2.0,1.0,0.0,0.0,4.0,3.0,1
V1183,E-Bike,62,43,4.0,168000.0,42000.0,28.0,1.0,3.0,3.0,1.0,3.0,4.0,1
V1184,E-Bike,47,31,8.0,382500.0,47812.5,31.875,4.0,2.0,1.0,0.0,6.0,3.0,1
V1185,E-Bike,90,82,2.0,105000.0,52500.0,35.0,0.0,0.0,1.0,0.0,2.0,2.0,1
V1186,E-Bike,52,72,3.0,54000.0,18000.0,12.0,3.0,1.0,0.0,0.0,3.0,2.0,1
V1187,E-Bike,40,62,4.0,75000.0,18750.0,12.5,0.0,0.0,1.0,1.0,4.0,4.0,1
V1188,E-Bike,84,64,5.0,214500.0,42900.0,28.6,4.0,1.0,1.0,1.0,4.0,3.0,1
V1189,E-Bike,43,71,3.0,133500.0,44500.0,29.666666666666668,3.0,0.0,1.0,0.0,3.0,3.0,1
V1190,E-Bike,61,52,4.0,136500.0,34125.0,22.75,2.0,1.0,0.0,0.0,4.0,3.0,1
V1191,E-Bike,50,72,1.0,34500.0,34500.0,23.0,1.0,1.0,0.0,0.0,1.0,1.0,1
V1192,E-Bike,99,53,4.0,207000.0,51750.0,34.5,1.0,2.0,0.0,0.0,4.0,3.0,1
V1193,E-Bike,84,44,3.0,114000.0,38000.0,25.333333333333332,1.0,1.0,1.0,1.0,3.0,3.0,1
V1194,E-Bike,81,49,2.0,76500.0,38250.0,25.5,1.0,1.0,1.0,0.0,2.0,2.0,1
V1195,E-Bike,17,80,4.0,144000.0,36000.0,24.0,1.0,1.0,1.0,0.0,3.0,3.0,1
V1196,E-Bike,90,58,2.0,123000.0,61500.0,41.0,1.0,0.0,0.0,0.0,2.0,2.0,1
V1197,E-Bike,41,31,4.0,153000.0,38250.0,25.5,3.0,0.0,1.0,0.0,2.0,3.0,1
V1198,E-Bike,20,44,4.0,130500.0,32625.0,21.75,2.0,0.0,0.0,0.0,4.0,3.0,1
V1199,E-Bike,57,45,3.0,148500.0,49500.0,33.0,1.0,0.0,1.0,0.0,3.0,3.0,1
V1200,E-Bike,92,68,3.0,88500.0,29500.0,19.666666666666668,2.0,1.0,0.0,0.0,3.0,3.0,1
V1201,E-Bike,52,62,3.0,132000.0,44000.0,29.333333333333332,1.0,0.0,1.0,0.0,2.0,3.0,1
V1202,E-Bike,48,50,4.0,135000.0,33750.0,22.5,1.0,0.0,1.0,1.0,3.0,4.0,1
V1203,E-Bike,63,33,1.0,46500.0,46500.0,31.0,1.0,1.0,0.0,0.0,1.0,1.0,1
V1204,E-Bike,94,68,4.0,177000.0,44250.0,29.5,2.0,0.0,1.0,0.0,4.0,3.0,1
V1205,E-Bike,84,50,3.0,154500.0,51500.0,34.333333333333336,0.0,1.0,0.0,0.0,3.0,2.0,1
V1206,E-Bike,37,86,1.0,28500.0,28500.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1207,E-Bike,34,34,3.0,81000.0,27000.0,18.0,3.0,1.0,1.0,1.0,2.0,3.0,1
V1208,E-Bike,12,79,3.0,136500.0,45500.0,30.333333333333332,2.0,0.0,0.0,0.0,2.0,3.0,1
V1209,E-Bike,71,31,3.0,75000.0,25000.0,16.666666666666668,0.0,0.0,1.0,1.0,3.0,2.0,1
V1210,E-Bike,13,50,1.0,7500.0,7500.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,1
V1211,E-Bike,92,60,2.0,55500.0,27750.0,18.5,0.0,0.0,0.0,0.0,2.0,2.0,1
V1212,E-Bike,62,58,1.0,37500.0,37500.0,25.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1213,E-Bike,91,72,2.0,112500.0,56250.0,37.5,1.0,1.0,1.0,1.0,2.0,2.0,1
V1214,E-Bike,55,65,3.0,94500.0,31500.0,21.0,0.0,1.0,0.0,0.0,3.0,3.0,1
V1215,E-Bike,98,77,2.0,97500.0,48750.0,32.5,1.0,1.0,0.0,0.0,2.0,2.0,1
V1216,E-Bike,44,33,1.0,43500.0,43500.0,29.0,1.0,0.0,1.0,1.0,1.0,1.0,1
V1217,E-Bike,54,84,2.0,46500.0,23250.0,15.5,2.0,0.0,0.0,0.0,2.0,2.0,1
V1218,E-Bike,24,44,6.0,282000.0,47000.0,31.333333333333332,2.0,0.0,1.0,1.0,4.0,4.0,1
V1219,E-Bike,67,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1220,E-Bike,39,71,4.0,133500.0,33375.0,22.25,2.0,2.0,1.0,1.0,3.0,3.0,1
V1221,E-Bike,86,39,3.0,154500.0,51500.0,34.333333333333336,2.0,0.0,2.0,1.0,3.0,3.0,1
V1222,E-Bike,46,45,3.0,115500.0,38500.0,25.666666666666668,3.0,0.0,2.0,1.0,2.0,3.0,1
V1223,E-Bike,41,74,4.0,204000.0,51000.0,34.0,3.0,0.0,1.0,0.0,3.0,4.0,1
V1224,E-Bike,67,78,5.0,144000.0,28800.0,19.2,1.0,1.0,0.0,0.0,5.0,4.0,1
V1225,E-Bike,94,73,2.0,66000.0,33000.0,22.0,0.0,0.0,0.0,0.0,2.0,2.0,1
V1226,E-Bike,52,77,2.0,73500.0,36750.0,24.5,1.0,1.0,1.0,0.0,2.0,2.0,1
V1227,E-Bike,35,56,5.0,171000.0,34200.0,22.8,4.0,1.0,1.0,1.0,4.0,4.0,1
V1228,E-Bike,52,67,1.0,7500.0,7500.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1
V1229,E-Bike,97,31,2.0,69000.0,34500.0,23.0,1.0,1.0,0.0,0.0,2.0,2.0,1
V1230,E-Bike,77,49,1.0,54000.0,54000.0,36.0,1.0,1.0,0.0,0.0,1.0,1.0,1
V1231,E-Bike,14,36,2.0,94500.0,47250.0,31.5,1.0,0.0,0.0,0.0,2.0,2.0,1
V1232,E-Bike,12,78,3.0,48000.0,16000.0,10.666666666666666,1.0,1.0,0.0,0.0,2.0,3.0,1
V1233,E-Bike,34,59,4.0,136500.0,34125.0,22.75,3.0,2.0,0.0,0.0,3.0,4.0,1
V1234,E-Bike,46,64,2.0,91500.0,45750.0,30.5,1.0,1.0,2.0,1.0,2.0,2.0,1
V1235,E-Bike,67,45,3.0,139500.0,46500.0,31.0,1.0,1.0,1.0,0.0,2.0,2.0,1
V1236,E-Bike,28,32,6.0,228000.0,38000.0,25.333333333333332,5.0,2.0,1.0,0.0,3.0,4.0,1
V1237,E-Bike,11,85,2.0,99000.0,49500.0,33.0,2.0,0.0,0.0,0.0,2.0,1.0,1
V1238,E-Bike,41,35,3.0,118500.0,39500.0,26.333333333333332,1.0,1.0,0.0,0.0,3.0,3.0,1
V1239,E-Bike,92,42,5.0,141000.0,28200.0,18.8,0.0,0.0,1.0,1.0,3.0,5.0,1
V1240,E-Bike,83,89,3.0,105000.0,35000.0,23.333333333333332,1.0,2.0,0.0,0.0,3.0,2.0,1
V1241,E-Bike,83,36,3.0,100500.0,33500.0,22.333333333333332,2.0,1.0,1.0,0.0,3.0,3.0,1
V1242,E-Bike,24,83,2.0,94500.0,47250.0,31.5,1.0,2.0,0.0,0.0,2.0,2.0,1
V1243,E-Bike,31,59,5.0,169500.0,33900.0,22.6,1.0,3.0,2.0,0.0,3.0,4.0,1
V1244,E-Bike,43,33,5.0,165000.0,33000.0,22.0,4.0,3.0,1.0,1.0,3.0,4.0,1
V1245,E-Bike,75,33,4.0,96000.0,24000.0,16.0,0.0,1.0,0.0,0.0,4.0,3.0,1
V1246,E-Bike,86,70,3.0,132000.0,44000.0,29.333333333333332,2.0,0.0,0.0,0.0,3.0,3.0,1
V1247,E-Bike,61,43,5.0,151500.0,30300.0,20.2,3.0,2.0,1.0,0.0,4.0,4.0,1
V1248,E-Bike,63,46,4.0,63000.0,15750.0,10.5,1.0,0.0,1.0,0.0,3.0,2.0,1
V1249,E-Bike,81,77,6.0,250500.0,41750.0,27.833333333333332,2.0,3.0,2.0,0.0,4.0,5.0,1
V1250,E-Bike,91,70,2.0,55500.0,27750.0,18.5,1.0,0.0,0.0,0.0,2.0,2.0,1
V1251,E-Bike,63,82,5.0,190500.0,38100.0,25.4,3.0,1.0,1.0,1.0,5.0,5.0,1
V1252,E-Bike,95,84,3.0,148500.0,49500.0,33.0,2.0,2.0,0.0,0.0,3.0,3.0,1
V1253,E-Bike,97,78,5.0,184500.0,36900.0,24.6,2.0,1.0,3.0,3.0,4.0,3.0,1
V1254,E-Bike,73,75,2.0,69000.0,34500.0,23.0,1.0,1.0,0.0,0.0,1.0,2.0,1
V1255,E-Bike,37,34,1.0,9000.0,9000.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1256,E-Bike,10,50,4.0,163500.0,40875.0,27.25,3.0,1.0,2.0,0.0,3.0,4.0,1
V1257,E-Bike,50,85,3.0,100500.0,33500.0,22.333333333333332,1.0,0.0,0.0,0.0,2.0,3.0,1
V1258,E-Bike,62,54,3.0,90000.0,30000.0,20.0,1.0,1.0,1.0,0.0,3.0,2.0,1
V1259,E-Bike,10,55,3.0,103500.0,34500.0,23.0,1.0,1.0,2.0,0.0,2.0,2.0,1
V1260,E-Bike,60,32,7.0,172500.0,24642.85714285714,16.428571428571427,2.0,1.0,2.0,1.0,7.0,5.0,1
V1261,E-Bike,38,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1262,E-Bike,67,34,3.0,78000.0,26000.0,17.333333333333332,1.0,2.0,0.0,0.0,3.0,2.0,1
V1263,E-Bike,60,74,4.0,151500.0,37875.0,25.25,2.0,3.0,1.0,1.0,4.0,4.0,1
V1264,E-Bike,16,76,3.0,102000.0,34000.0,22.666666666666668,2.0,1.0,1.0,1.0,2.0,2.0,1
V1265,E-Bike,78,70,5.0,115500.0,23100.0,15.4,3.0,2.0,0.0,0.0,4.0,4.0,1
V1266,E-Bike,96,76,3.0,66000.0,22000.0,14.666666666666666,1.0,0.0,1.0,0.0,3.0,3.0,1
V1267,E-Bike,24,81,3.0,99000.0,33000.0,22.0,2.0,0.0,0.0,0.0,2.0,3.0,1
V1268,E-Bike,36,31,5.0,222000.0,44400.0,29.6,2.0,2.0,1.0,0.0,5.0,5.0,1
V1269,E-Bike,70,79,1.0,37500.0,37500.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1270,E-Bike,68,47,4.0,145500.0,36375.0,24.25,4.0,0.0,1.0,1.0,3.0,3.0,1
V1271,E-Bike,81,48,6.0,201000.0,33500.0,22.333333333333332,3.0,1.0,2.0,1.0,3.0,4.0,1
V1272,E-Bike,21,66,4.0,141000.0,35250.0,23.5,3.0,1.0,0.0,0.0,2.0,4.0,1
V1273,E-Bike,11,71,7.0,238500.0,34071.42857142857,22.714285714285715,2.0,2.0,0.0,0.0,4.0,6.0,1
V1274,E-Bike,62,57,2.0,48000.0,24000.0,16.0,2.0,0.0,0.0,0.0,2.0,2.0,1
V1275,E-Bike,51,66,3.0,88500.0,29500.0,19.666666666666668,2.0,0.0,1.0,1.0,3.0,3.0,1
V1276,E-Bike,89,38,2.0,69000.0,34500.0,23.0,1.0,0.0,1.0,0.0,2.0,2.0,1
V1277,E-Bike,22,72,3.0,84000.0,28000.0,18.666666666666668,1.0,1.0,2.0,0.0,3.0,2.0,1
V1278,E-Bike,63,54,1.0,61500.0,61500.0,41.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1279,E-Bike,10,41,3.0,99000.0,33000.0,22.0,2.0,1.0,1.0,0.0,3.0,3.0,1
V1280,E-Bike,22,31,6.0,321000.0,53500.0,35.666666666666664,1.0,1.0,1.0,1.0,5.0,4.0,1
V1281,E-Bike,66,81,1.0,9000.0,9000.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1282,E-Bike,57,64,4.0,129000.0,32250.0,21.5,1.0,2.0,1.0,0.0,4.0,3.0,1
V1283,E-Bike,93,58,3.0,88500.0,29500.0,19.666666666666668,0.0,1.0,0.0,0.0,3.0,2.0,1
V1284,E-Bike,70,68,4.0,106500.0,26625.0,17.75,2.0,1.0,0.0,0.0,4.0,4.0,1
V1285,E-Bike,49,89,3.0,124500.0,41500.0,27.666666666666668,2.0,0.0,1.0,1.0,2.0,2.0,1
V1286,E-Bike,42,39,1.0,19500.0,19500.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1287,E-Bike,11,74,5.0,204000.0,40800.0,27.2,0.0,2.0,1.0,0.0,4.0,4.0,1
V1288,E-Bike,38,40,4.0,145500.0,36375.0,24.25,2.0,3.0,1.0,0.0,4.0,2.0,1
V1289,E-Bike,75,33,3.0,82500.0,27500.0,18.333333333333332,1.0,0.0,0.0,0.0,2.0,3.0,1
V1290,E-Bike,70,54,4.0,181500.0,45375.0,30.25,3.0,2.0,1.0,0.0,4.0,3.0,1
V1291,E-Bike,91,76,2.0,84000.0,42000.0,28.0,1.0,1.0,2.0,0.0,2.0,1.0,1
V1292,E-Bike,39,52,3.0,156000.0,52000.0,34.666666666666664,2.0,0.0,1.0,1.0,3.0,3.0,1
V1293,E-Bike,12,37,3.0,96000.0,32000.0,21.333333333333332,0.0,1.0,1.0,1.0,3.0,3.0,1
V1294,E-Bike,50,55,5.0,217500.0,43500.0,29.0,1.0,2.0,0.0,0.0,4.0,3.0,1
V1295,E-Bike,19,34,2.0,105000.0,52500.0,35.0,2.0,1.0,0.0,0.0,1.0,2.0,1
V1296,E-Bike,94,58,2.0,82500.0,41250.0,27.5,0.0,1.0,0.0,0.0,1.0,1.0,1
V1297,E-Bike,49,88,4.0,174000.0,43500.0,29.0,2.0,1.0,0.0,0.0,2.0,2.0,1
V1298,E-Bike,53,56,1.0,58500.0,58500.0,39.0,0.0,1.0,0.0,0.0,1.0,1.0,1
V1299,E-Bike,15,42,3.0,153000.0,51000.0,34.0,1.0,2.0,1.0,1.0,3.0,2.0,1
V1300,E-Bike,38,46,4.0,94500.0,23625.0,15.75,1.0,3.0,1.0,1.0,3.0,4.0,1
V1301,E-Bike,71,63,3.0,123000.0,41000.0,27.333333333333332,2.0,1.0,1.0,1.0,3.0,3.0,1
V1302,E-Bike,64,37,4.0,202500.0,50625.0,33.75,0.0,3.0,0.0,0.0,3.0,3.0,1
V1303,E-Bike,43,75,1.0,24000.0,24000.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1304,E-Bike,53,80,2.0,91500.0,45750.0,30.5,0.0,0.0,0.0,0.0,2.0,1.0,1
V1305,E-Bike,88,45,5.0,154500.0,30900.0,20.6,3.0,3.0,0.0,0.0,4.0,3.0,1
V1306,E-Bike,15,42,7.0,186000.0,26571.428571428572,17.714285714285715,2.0,3.0,2.0,1.0,2.0,5.0,1
V1307,E-Bike,64,90,3.0,63000.0,21000.0,14.0,3.0,1.0,1.0,1.0,3.0,3.0,1
V1308,E-Bike,37,49,1.0,57000.0,57000.0,38.0,0.0,1.0,1.0,1.0,1.0,1.0,1
V1309,E-Bike,86,50,3.0,142500.0,47500.0,31.666666666666668,1.0,1.0,0.0,0.0,2.0,2.0,1
V1310,E-Bike,29,73,5.0,195000.0,39000.0,26.0,3.0,3.0,1.0,1.0,4.0,4.0,1
V1311,E-Bike,57,62,5.0,223500.0,44700.0,29.8,2.0,1.0,2.0,0.0,5.0,3.0,1
V1312,E-Bike,36,46,1.0,49500.0,49500.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1313,E-Bike,67,59,8.0,216000.0,27000.0,18.0,1.0,1.0,2.0,2.0,6.0,6.0,1
V1314,E-Bike,81,33,5.0,205500.0,41100.0,27.4,1.0,1.0,1.0,1.0,4.0,5.0,1
V1315,E-Bike,49,43,1.0,27000.0,27000.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1316,E-Bike,55,77,5.0,201000.0,40200.0,26.8,1.0,0.0,0.0,0.0,4.0,3.0,1
V1317,E-Bike,55,59,3.0,81000.0,27000.0,18.0,2.0,0.0,1.0,1.0,2.0,1.0,1
V1318,E-Bike,87,64,2.0,54000.0,27000.0,18.0,2.0,1.0,0.0,0.0,2.0,2.0,1
V1319,E-Bike,44,69,4.0,192000.0,48000.0,32.0,1.0,0.0,0.0,0.0,4.0,4.0,1
V1320,E-Bike,29,70,2.0,103500.0,51750.0,34.5,2.0,2.0,0.0,0.0,2.0,2.0,1
V1321,E-Bike,24,52,2.0,78000.0,39000.0,26.0,1.0,0.0,0.0,0.0,2.0,2.0,1
V1322,E-Bike,95,52,4.0,160500.0,40125.0,26.75,1.0,1.0,2.0,1.0,3.0,4.0,1
V1323,E-Bike,26,58,4.0,169500.0,42375.0,28.25,2.0,0.0,1.0,1.0,4.0,2.0,1
V1324,E-Bike,22,81,4.0,124500.0,31125.0,20.75,1.0,1.0,0.0,0.0,4.0,4.0,1
V1325,E-Bike,32,54,3.0,96000.0,32000.0,21.333333333333332,2.0,1.0,1.0,0.0,3.0,3.0,1
V1326,E-Bike,57,47,5.0,217500.0,43500.0,29.0,4.0,3.0,2.0,2.0,3.0,4.0,1
V1327,E-Bike,60,30,6.0,177000.0,29500.0,19.666666666666668,2.0,1.0,0.0,0.0,5.0,4.0,0
V1328,E-Bike,69,53,3.0,64500.0,21500.0,14.333333333333334,1.0,0.0,1.0,1.0,2.0,3.0,1
V1329,E-Bike,83,57,5.0,130500.0,26100.0,17.4,3.0,2.0,1.0,1.0,5.0,3.0,1
V1330,E-Bike,47,64,3.0,138000.0,46000.0,30.666666666666668,1.0,1.0,0.0,0.0,2.0,2.0,1
V1331,E-Bike,13,69,4.0,154500.0,38625.0,25.75,3.0,2.0,0.0,0.0,4.0,3.0,1
V1332,E-Bike,80,61,5.0,153000.0,30600.0,20.4,1.0,2.0,0.0,0.0,5.0,4.0,1
V1333,E-Bike,62,90,4.0,150000.0,37500.0,25.0,1.0,2.0,0.0,0.0,4.0,4.0,1
V1334,E-Bike,80,76,4.0,165000.0,41250.0,27.5,1.0,0.0,0.0,0.0,3.0,3.0,1
V1335,E-Bike,44,69,1.0,22500.0,22500.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1336,E-Bike,82,67,2.0,121500.0,60750.0,40.5,1.0,0.0,2.0,1.0,2.0,2.0,1
V1337,E-Bike,27,86,4.0,192000.0,48000.0,32.0,1.0,2.0,3.0,1.0,3.0,4.0,1
V1338,E-Bike,45,43,8.0,354000.0,44250.0,29.5,3.0,2.0,2.0,1.0,4.0,5.0,1
V1339,E-Bike,13,31,5.0,192000.0,38400.0,25.6,2.0,0.0,0.0,0.0,4.0,4.0,1
V1340,E-Bike,27,64,5.0,247500.0,49500.0,33.0,3.0,0.0,2.0,0.0,3.0,5.0,1
V1341,E-Bike,85,83,4.0,148500.0,37125.0,24.75,2.0,2.0,0.0,0.0,3.0,3.0,1
V1342,E-Bike,93,52,3.0,75000.0,25000.0,16.666666666666668,2.0,0.0,0.0,0.0,3.0,2.0,1
V1343,E-Bike,66,70,3.0,123000.0,41000.0,27.333333333333332,1.0,1.0,0.0,0.0,3.0,3.0,1
V1344,E-Bike,63,45,2.0,54000.0,27000.0,18.0,0.0,0.0,0.0,0.0,2.0,2.0,1
V1345,E-Bike,56,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1346,E-Bike,84,54,2.0,100500.0,50250.0,33.5,2.0,2.0,0.0,0.0,2.0,2.0,1
V1347,E-Bike,19,80,2.0,106500.0,53250.0,35.5,1.0,0.0,1.0,0.0,2.0,2.0,1
V1348,E-Bike,86,56,1.0,39000.0,39000.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1349,E-Bike,93,44,2.0,96000.0,48000.0,32.0,1.0,1.0,0.0,0.0,2.0,2.0,1
V1350,E-Bike,64,80,7.0,295500.0,42214.28571428572,28.142857142857142,4.0,3.0,0.0,0.0,4.0,6.0,1
V1351,E-Bike,69,90,1.0,46500.0,46500.0,31.0,1.0,1.0,0.0,0.0,1.0,1.0,1
V1352,E-Bike,20,62,2.0,84000.0,42000.0,28.0,0.0,0.0,0.0,0.0,2.0,2.0,1
V1353,E-Bike,82,90,5.0,198000.0,39600.0,26.4,3.0,2.0,2.0,0.0,2.0,4.0,1
V1354,E-Bike,54,74,5.0,220500.0,44100.0,29.4,2.0,0.0,0.0,0.0,4.0,4.0,1
V1355,E-Bike,66,82,4.0,181500.0,45375.0,30.25,3.0,4.0,1.0,0.0,4.0,3.0,1
V1356,E-Bike,98,33,9.0,276000.0,30666.666666666668,20.444444444444443,4.0,3.0,2.0,0.0,5.0,5.0,1
V1357,E-Bike,52,81,4.0,93000.0,23250.0,15.5,2.0,3.0,1.0,1.0,3.0,4.0,1
V1358,E-Bike,63,61,2.0,69000.0,34500.0,23.0,0.0,0.0,0.0,0.0,2.0,2.0,1
V1359,E-Bike,77,36,4.0,150000.0,37500.0,25.0,2.0,1.0,1.0,1.0,3.0,4.0,1
V1360,E-Bike,25,81,2.0,25500.0,12750.0,8.5,1.0,0.0,1.0,1.0,1.0,2.0,1
V1361,E-Bike,43,31,3.0,63000.0,21000.0,14.0,0.0,0.0,1.0,0.0,3.0,3.0,1
V1362,E-Bike,77,64,3.0,133500.0,44500.0,29.666666666666668,0.0,1.0,1.0,1.0,3.0,2.0,1
V1363,E-Bike,46,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1364,E-Bike,41,45,3.0,136500.0,45500.0,30.333333333333332,0.0,1.0,1.0,1.0,3.0,3.0,1
V1365,E-Bike,21,44,2.0,85500.0,42750.0,28.5,0.0,1.0,1.0,1.0,2.0,2.0,1
V1366,E-Bike,15,50,4.0,144000.0,36000.0,24.0,0.0,1.0,1.0,1.0,4.0,3.0,1
V1367,E-Bike,38,76,5.0,174000.0,34800.0,23.2,1.0,3.0,2.0,1.0,4.0,3.0,1
V1368,E-Bike,28,73,5.0,162000.0,32400.0,21.6,3.0,2.0,0.0,0.0,4.0,4.0,1
V1369,E-Bike,27,53,3.0,160500.0,53500.0,35.666666666666664,1.0,1.0,1.0,0.0,3.0,2.0,1
V1370,E-Bike,27,89,4.0,159000.0,39750.0,26.5,2.0,3.0,0.0,0.0,4.0,4.0,1
V1371,E-Bike,34,86,3.0,132000.0,44000.0,29.333333333333332,2.0,1.0,0.0,0.0,2.0,2.0,1
V1372,E-Bike,36,43,5.0,175500.0,35100.0,23.4,2.0,0.0,1.0,1.0,5.0,4.0,1
V1373,E-Bike,38,38,3.0,145500.0,48500.0,32.333333333333336,2.0,0.0,1.0,0.0,3.0,3.0,1
V1374,E-Bike,14,65,5.0,160500.0,32100.0,21.4,2.0,1.0,2.0,2.0,4.0,4.0,1
V1375,E-Bike,19,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1376,E-Bike,30,65,2.0,57000.0,28500.0,19.0,0.0,0.0,0.0,0.0,2.0,2.0,1
V1377,E-Bike,49,36,2.0,48000.0,24000.0,16.0,0.0,1.0,0.0,0.0,2.0,2.0,1
V1378,E-Bike,62,79,2.0,78000.0,39000.0,26.0,1.0,0.0,0.0,0.0,2.0,2.0,1
V1379,E-Bike,32,86,1.0,43500.0,43500.0,29.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1380,E-Bike,75,72,1.0,37500.0,37500.0,25.0,0.0,0.0,1.0,1.0,1.0,1.0,1
V1381,E-Bike,43,34,3.0,96000.0,32000.0,21.333333333333332,1.0,0.0,0.0,0.0,2.0,3.0,1
V1382,E-Bike,95,79,5.0,151500.0,30300.0,20.2,2.0,1.0,2.0,1.0,5.0,5.0,1
V1383,E-Bike,74,73,4.0,100500.0,25125.0,16.75,2.0,2.0,0.0,0.0,3.0,4.0,1
V1384,E-Bike,14,45,4.0,195000.0,48750.0,32.5,1.0,2.0,0.0,0.0,4.0,4.0,1
V1385,E-Bike,35,76,1.0,21000.0,21000.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1386,E-Bike,31,57,4.0,135000.0,33750.0,22.5,0.0,2.0,2.0,1.0,4.0,4.0,1
V1387,E-Bike,20,30,2.0,72000.0,36000.0,24.0,2.0,0.0,0.0,0.0,2.0,2.0,0
V1388,E-Bike,58,35,1.0,51000.0,51000.0,34.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1389,E-Bike,57,30,4.0,193500.0,48375.0,32.25,2.0,1.0,0.0,0.0,4.0,3.0,0
V1390,E-Bike,51,50,2.0,72000.0,36000.0,24.0,1.0,1.0,0.0,0.0,2.0,2.0,1
V1391,E-Bike,46,32,5.0,147000.0,29400.0,19.6,2.0,3.0,1.0,0.0,3.0,4.0,1
V1392,E-Bike,43,89,5.0,132000.0,26400.0,17.6,3.0,1.0,0.0,0.0,4.0,4.0,1
V1393,E-Bike,63,76,2.0,75000.0,37500.0,25.0,1.0,1.0,0.0,0.0,2.0,2.0,1
V1394,E-Bike,39,64,2.0,46500.0,23250.0,15.5,1.0,2.0,1.0,0.0,2.0,2.0,1
V1395,E-Bike,80,70,4.0,183000.0,45750.0,30.5,4.0,2.0,1.0,0.0,4.0,2.0,1
V1396,E-Bike,19,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1397,E-Bike,62,58,3.0,91500.0,30500.0,20.333333333333332,0.0,1.0,2.0,1.0,2.0,2.0,1
V1398,E-Bike,76,48,1.0,63000.0,63000.0,42.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1399,E-Bike,80,71,2.0,88500.0,44250.0,29.5,1.0,1.0,0.0,0.0,2.0,2.0,1
V1400,E-Bike,85,45,2.0,66000.0,33000.0,22.0,1.0,0.0,0.0,0.0,1.0,2.0,1
V1401,E-Bike,29,39,5.0,150000.0,30000.0,20.0,2.0,0.0,0.0,0.0,4.0,5.0,1
V1402,E-Bike,12,64,4.0,93000.0,23250.0,15.5,2.0,0.0,0.0,0.0,3.0,4.0,1
V1403,E-Bike,97,67,3.0,100500.0,33500.0,22.333333333333332,1.0,0.0,2.0,1.0,2.0,2.0,1
V1404,E-Bike,22,70,5.0,180000.0,36000.0,24.0,2.0,1.0,0.0,0.0,4.0,5.0,1
V1405,E-Bike,73,35,4.0,159000.0,39750.0,26.5,2.0,2.0,0.0,0.0,3.0,4.0,1
V1406,E-Bike,94,82,6.0,270000.0,45000.0,30.0,2.0,3.0,1.0,1.0,5.0,3.0,1
V1407,E-Bike,83,79,7.0,232500.0,33214.28571428572,22.142857142857142,2.0,0.0,1.0,0.0,6.0,5.0,1
